,Mean,Variance,Standard Deviation,Skewness,Kurtosis,Entropy,Contrast,Energy,Dissimilarity,Correlation,
0,15.8553009,633.1398006,25.16226939,2.090304533,4.868958052,0.061748825,70.56821661,0.216772472,3.18580176,0.957848642,
0,11.56134033,465.8607195,21.58380688,2.362928978,5.994040729,0.069004568,52.02067364,0.229872953,2.935075494,0.963854836,
0,7.321548462,300.6935586,17.34051783,2.917366963,9.110302188,0.083094248,55.97968362,0.253719448,2.884305211,0.955881096,
0,3.001190186,113.4900626,10.65317148,4.195521452,19.07390916,0.117163354,52.54572796,0.304568402,2.554477102,0.941101897,
0,0.078659058,3.145627505,1.773591696,23.79004329,585.7967866,0.22373784,213.6556777,0.430352269,5.853479853,0.733954263,
0,5.63432312,336.4511803,18.3426056,3.727418448,14.58297191,0.240062185,55.06317757,0.448496552,2.571214953,0.977555416,
1,12.53585815,851.5942231,29.18208737,3.011803041,9.807022881,0.046575315,86.81045301,0.187462034,4.098178757,0.975215035,
1,17.88095093,1132.650045,33.65486659,2.614339035,7.680497605,0.058010699,101.1179688,0.210294484,4.670870536,0.973234359,
1,16.45497131,838.9607208,28.96481867,2.45405565,6.653540209,0.016265076,83.80606282,0.108445708,4.300827855,0.955481199,
0,3.950973511,185.6987538,13.627133,4.053791772,17.32030666,0.085027218,115.9892473,0.256985117,4.262903226,0.915179219,
0,3.920669556,275.9946531,16.6130868,4.632222354,21.95174656,0.12128123,74.96591125,0.310108467,3.527709008,0.973572903,
0,5.147903442,344.946452,18.5727341,3.993620161,16.38260951,0.233278025,51.27255879,0.44143899,2.633846867,0.982524456,
0,9.588638306,548.5959708,23.42212567,2.914794297,8.982317426,0.167333607,80.11237003,0.368895789,3.589709411,0.970385291,
0,12.33914185,617.7741624,24.85506311,2.44986897,6.364993695,0.111810093,78.48970622,0.29685441,3.479412445,0.966023164,
1,6.686035156,894.5523646,29.90906827,5.060909703,26.7507602,0.001366108,137.3038657,0.030792497,6.609829188,0.969745921,
1,6.318588257,864.0221836,29.39425426,5.291171264,29.4556701,0.00158234,82.06197274,0.033143868,5.70311486,0.981906621,
0,6.00402832,500.7453929,22.37734106,4.038693745,16.57743334,0.115021005,103.3271484,0.301377711,3.204101563,0.973806614,
0,8.072875977,621.7016156,24.93394505,3.43906715,12.16399121,0.2287338,95.93496977,0.436776793,3.004945961,0.977160889,
0,13.05407715,863.4601701,29.38469278,2.732837775,7.925442277,0.119794127,103.4913081,0.308419556,3.528455285,0.971987839,
0,16.25134277,991.3859743,31.48628232,2.38064959,6.06699631,0.103011444,84.43475803,0.284504934,3.478629579,0.975717522,
1,12.24533081,1198.244125,34.615663,3.469969573,13.02240512,0.005286817,94.59074447,0.060957789,4.011804158,0.969732566,
1,4.846160889,573.2865823,23.94340373,5.324368925,29.24686485,0.02746726,155.3793801,0.142268094,4.153638814,0.967219598,
1,1.509613037,185.6833724,13.62656862,9.417459557,90.8648394,0.00477134,53.89641944,0.057644131,4.599744246,0.952017717,
0,2.916732788,185.71854,13.62785897,4.893273391,24.08803898,0.143222359,190.9076923,0.338051197,4.010722611,0.91346185,
0,8.271896362,840.0696393,28.98395486,3.8222184,14.82406461,0.088306172,194.1959877,0.261896606,4.644135802,0.965474305,
0,9.883361816,979.4371237,31.29596018,3.540134723,12.86085975,0.129500029,161.4606898,0.321384504,4.265706654,0.974649064,
1,17.56143188,1578.720224,39.73311244,2.82320676,8.473023821,0.015586422,216.8376959,0.106258726,6.3690349,0.946965518,
0,21.46975708,1479.010836,38.45790993,2.209023729,5.103549563,0.054943602,169.0321443,0.203864552,4.718575542,0.95654389,
0,17.87028503,1342.876932,36.64528527,2.447637357,6.199974744,0.069334519,171.056596,0.230353786,4.640601504,0.960148021,
0,12.38607788,1006.039129,31.71811988,2.932715422,8.798202496,0.072644438,204.7072546,0.236187969,5.336178284,0.950760222,
0,4.95072937,456.208986,21.35904928,4.651986897,22.12277465,0.188847043,294.9841326,0.393795345,6.14084507,0.941754841,
0,5.098892212,265.1588138,16.28369779,3.681371729,14.11379831,0.237761668,55.43413536,0.446128799,2.21568288,0.970395868,
0,9.315551758,445.7624636,21.1130875,2.79750956,8.399594659,0.122179359,89.09005151,0.311512667,3.392912555,0.955273351,
0,15.03686523,631.1963986,25.12362232,2.148033941,5.094980538,0.096181857,65.87269069,0.274243924,3.302816901,0.966677617,
1,4.628692627,550.721009,23.46744573,5.764230248,35.37723786,0.001343632,131.6020801,0.030537303,6.672187982,0.957197223,
1,8.544143677,1168.029904,34.17645247,4.45402874,20.56293979,0.035071552,393.9503268,0.161674417,7.050544662,0.950257445,
1,6.698822021,1043.617448,32.30506845,5.30185449,29.20956758,0.03583316,527.3330314,0.163564876,9.087862319,0.947157579,
1,6.90637207,855.1017218,29.24212239,5.48505354,33.69693401,0.044188101,513.4756828,0.182391196,9.590160868,0.942225699,
1,0.467910767,87.7667534,9.368391185,21.03274335,457.2445772,0.044348175,3382.574163,0.181786701,27.8277512,0.757638185,
0,13.56469727,646.1876774,25.42022182,2.356645656,5.986426108,0.11130751,66.77706237,0.296496381,3.773440644,0.971177585,
0,16.67759705,753.2265413,27.44497297,2.157695529,5.122859675,0.080887459,84.09880594,0.250324762,4.364415277,0.96342881,
1,5.028747559,713.6317216,26.71388631,5.883789784,36.32839491,0.023110497,303.9384045,0.130363758,8.65528757,0.959489127,
0,1.856262207,97.0447824,9.851131022,6.06081646,39.51018544,0.240133998,106.5718576,0.448749982,4.32990133,0.931391327,
0,5.573364258,301.6904295,17.36923802,3.545956774,13.11693983,0.247574737,62.86982863,0.456095542,2.705902718,0.969565997,
0,9.162887573,463.9280413,21.53898886,2.793636583,8.256207468,0.179531031,57.59786388,0.383054118,2.938648783,0.973730166,
0,12.0199585,559.1839971,23.64707164,2.468282366,6.610656781,0.11382041,62.52822277,0.299964075,3.408665735,0.970204491,
1,1.74810791,150.1675819,12.25428831,7.558729053,60.82803878,0.004688947,142.6911544,0.057119275,5.953523238,0.86042259,
0,1.052749634,53.8749347,7.33995468,7.833868572,65.79324104,0.304507116,105.415625,0.511039841,3.903125,0.922803695,
0,6.236328125,288.9417315,16.99828613,3.300324138,12.10593237,0.22059594,63.38373984,0.428236984,2.644715447,0.961462176,
0,9.525222778,365.1424249,19.10870024,2.512637763,6.892058202,0.125858709,45.66670246,0.316445817,2.695908944,0.967777429,
0,12.58488464,448.9575405,21.18861818,2.178259079,5.323241035,0.100285522,53.51330935,0.280335447,3.225719424,0.962919994,
0,3.597763062,187.9200163,13.70839218,4.21431981,18.30288438,0.260231804,36.62626263,0.468481688,1.825612446,0.978813491,
0,4.880935669,231.7968882,15.22487728,3.634940155,14.066523,0.253190408,54.33301143,0.461758002,2.392403026,0.965485512,
0,5.302352905,438.2478399,20.93436982,4.35927766,19.57846383,0.140654332,137.1261659,0.335856897,4.335787923,0.966407263,
1,9.493621826,1213.631346,34.83721209,4.218872596,18.67836175,0.00654589,129.7822712,0.068302987,6.734068627,0.975358266,
1,8.944122314,669.7588838,25.87970023,3.511963438,13.77979093,0.007395831,77.09486166,0.071838836,3.813643683,0.936038026,
0,9.365997314,579.3862849,24.07044422,2.898216591,8.561625103,0.111321532,146.7247772,0.295635801,3.628877005,0.944738439,
0,4.558334351,321.3921745,17.92741405,4.21524492,18.02091056,0.153717928,231.1055227,0.352051227,4.923734385,0.92179753,
0,3.859390259,245.2453402,15.66031099,4.395034029,19.67980189,0.114419208,65.32346327,0.300237872,2.893928036,0.970735305,
0,5.145675659,333.0474383,18.24958735,3.845897008,15.06736407,0.260824388,55.19430749,0.468972103,2.279695204,0.980001866,
0,11.31771851,575.0707566,23.98063295,2.510341501,6.490030087,0.067589321,78.39048032,0.22681339,3.095052083,0.957975834,
0,7.328918457,415.5730834,20.38560971,3.124748988,9.951976942,0.09322163,106.5001038,0.269141601,3.655659398,0.94765403,
0,2.421417236,159.2353456,12.61884882,5.520788189,30.95211036,0.18579158,236.8438356,0.389929552,5.490410959,0.903126261,
0,4.51361084,268.7264082,16.39287675,4.174084918,18.22792213,0.139540126,71.06664917,0.334190093,3.111781685,0.968670858,
0,6.856048584,359.0454763,18.94849536,3.294723325,11.47156017,0.210617477,66.74076132,0.417571654,2.656432342,0.967942253,
0,9.813995361,439.4484061,20.96302474,2.771809009,8.266629667,0.113327282,44.63957988,0.299321008,2.862576009,0.975968357,
0,15.48143005,680.7574619,26.09132925,2.174447545,5.032830903,0.053492232,111.1777278,0.200713766,4.010635034,0.941771409,
0,10.67591858,536.3071695,23.15830671,2.589346744,6.937822406,0.068365197,105.5002959,0.228114081,3.669378698,0.942128444,
0,1.628829956,111.5892162,10.5635797,6.784301972,46.5992819,0.181557743,269.3622642,0.384700833,5.665660377,0.893579192,
0,11.53785706,495.7723291,22.2659455,2.331024195,5.704140529,0.089984535,49.7297491,0.264303203,2.696535245,0.969254216,
0,8.200073242,383.8966241,19.59328007,2.783665831,8.008717868,0.088069918,71.6705998,0.261325548,3.113733202,0.953867757,
0,3.846801758,206.1669278,14.35851412,4.091912804,17.22780745,0.203165091,119.0998661,0.409471107,3.637751004,0.934878079,
0,5.054000854,315.7587217,17.76960106,3.846015297,15.05267989,0.1117939,63.63294118,0.29675607,3.044411765,0.972021728,
0,6.709732056,399.7402616,19.99350548,3.427235151,12.33671185,0.228614687,75.43863129,0.436791037,3.02719233,0.9706839,
1,7.299026489,1022.752281,31.98049845,5.030727891,26.70639258,0.002695484,192.2563889,0.04348398,8.085833333,0.968586718,
0,14.8044281,653.4960879,25.56356954,2.146450203,4.84204578,0.055551392,76.05855856,0.204631805,3.055630631,0.953824586,
0,11.64846802,551.7191947,23.48870356,2.410422727,6.005498734,0.064125448,84.03691046,0.220684798,3.170745044,0.949217422,
0,7.670974731,401.922542,20.04800594,2.966699071,8.956154607,0.054560237,93.21161049,0.202628967,3.52247191,0.937675536,
0,2.348800659,147.4913394,12.14460124,5.429873461,29.83999919,0.198795806,189.5528256,0.404483801,4.723832924,0.915118076,
0,4.400527954,362.5557289,19.04089622,4.811382072,23.92573124,0.105034892,114.9928854,0.287538812,4.622134387,0.970199646,
0,7.06729126,640.4031985,25.30618894,4.012125637,16.62741632,0.110036913,147.723149,0.294763399,4.498390401,0.969920894,
1,16.9438324,1756.413885,41.9095918,3.039539498,9.647723894,0.005084354,250.8103379,0.059876639,6.418744972,0.953851599,
1,4.942062378,641.5026437,25.32790247,5.545486647,31.92353776,0.005490441,202.5619048,0.062217489,6.277777778,0.938194635,
1,1.57510376,223.5473806,14.95150095,9.888220317,100.1971592,0.014971607,379.9565217,0.103572669,6.856777494,0.918506017,
1,2.419631958,271.5725687,16.47945899,7.109037255,51.46026286,0.011042695,223.596206,0.088614934,5.901084011,0.914900544,
0,3.909332275,250.4672572,15.82615737,4.453382278,20.29786065,0.091228925,51.13638936,0.265823774,2.902848519,0.97723378,
0,5.713394165,353.1460303,18.79218003,3.681649718,13.96133454,0.239456996,42.64873786,0.447636171,2.189902913,0.983695515,
0,9.246109009,520.3649332,22.81150879,2.920206759,8.954686271,0.165429606,52.6244449,0.366466396,2.758488761,0.979687704,
0,14.7699585,806.3031551,28.39547772,2.329756458,5.699941442,0.102189369,70.1368978,0.282696069,3.004845447,0.975118018,
0,9.542785645,527.9002879,22.97608078,2.79284939,8.055356127,0.127952342,98.73396567,0.318571977,3.451068955,0.958673819,
0,4.144271851,234.2355041,15.3047543,4.099612471,17.24161422,0.122153639,119.6222222,0.311036444,4.283783784,0.937857214,
0,7.682952881,738.0602518,27.16726434,4.007535396,16.44408264,0.110787386,203.4825248,0.295763651,5.080073031,0.965460452,
1,9.750778198,976.5571795,31.24991487,3.669667617,13.87107593,0.003090465,201.7598014,0.046358245,6.955144667,0.917424622,
0,3.492614746,178.2439465,13.35080321,4.372752452,19.86255111,0.156132367,43.36140845,0.355092839,2.934366197,0.973522337,
0,5.198379517,235.5039166,15.34613686,3.47155076,12.56935303,0.116357392,39.48935749,0.303415761,2.93040293,0.972339204,
0,6.534317017,294.2828076,17.15467305,3.224394772,11.00966904,0.103572984,59.52064403,0.285347408,3.446835645,0.961609309,
0,9.257736206,408.9935221,20.22358826,2.694224864,7.609677174,0.064899008,74.09760616,0.222485981,3.676261043,0.950934564,
0,6.625900269,316.7397023,17.79718243,3.193966484,10.68840945,0.070947815,92.15249951,0.233156442,4.362186345,0.938611498,
0,2.427780151,113.3595356,10.64704351,4.935027693,25.15665023,0.132724116,32.03949329,0.325160923,2.453055142,0.975101403,
0,3.046035767,123.9021835,11.13113577,4.155289346,17.85775904,0.240823765,22.58021739,0.448866938,1.855434783,0.978881684,
0,5.167922974,208.8254419,14.45079382,3.266516781,11.11490511,0.170841833,32.34186383,0.372724988,2.325607597,0.973629982,
0,7.691421509,277.8238829,16.66804976,2.621301563,7.211094537,0.105241236,27.12055933,0.287288441,2.360166289,0.976107928,
0,8.487442017,271.4006725,16.4742427,2.423088819,6.312856834,0.115613918,26.72402872,0.302184924,2.340371622,0.973413756,
0,1.070022583,56.34305258,7.506200942,7.316786336,54.46352627,0.190821912,129.9867021,0.395494413,4.013297872,0.911681326,
0,4.962646484,386.5058981,19.65975326,4.346790122,19.29386487,0.107564275,62.49966102,0.291053274,3.440338983,0.98241244,
1,28.18127441,2026.648091,45.0183084,2.122811704,5.057868995,0.075327314,107.4580263,0.241244973,4.556535088,0.98228615,
1,32.05630493,2380.324886,48.78857331,2.142353891,5.047747333,0.022495703,107.569227,0.128476255,4.761594912,0.979630625,
0,21.5708313,1642.687425,40.53008049,2.296405405,5.562388224,0.086221974,84.47410447,0.258680356,3.7755351,0.984571538,
0,15.98692322,1381.302345,37.16587609,2.730135135,7.683137241,0.090623532,99.15064626,0.265571606,4.320457584,0.982891907,
0,8.856704712,835.1499811,28.89896159,3.703124368,14.04483748,0.096195564,92.57176976,0.274105681,4.608072606,0.983928226,
0,7.854980469,261.920804,16.1839675,2.449536624,6.302954514,0.119249102,45.14678788,0.306738347,2.292727273,0.954386072,
1,16.04385376,1831.286978,42.79353897,3.112915812,10.02307391,0.007211235,126.2724987,0.071437346,4.495977878,0.964333063,
1,27.77787781,2514.006331,50.13986768,2.278691013,5.446136971,0.027224698,178.2101787,0.14134819,4.166666667,0.965503046,
1,17.53469849,1881.035778,43.37090935,2.901158653,8.671070384,0.015615029,153.2137716,0.106118327,4.340423246,0.963754007,
1,3.581207275,462.3285368,21.50182636,6.300830235,40.45219667,0.003854952,91.44387755,0.051863778,5.068594104,0.95148579,
0,8.864212036,798.3858084,28.25572169,3.510096883,12.67214731,0.287184946,143.0496157,0.494677451,3.025157233,0.974598577,
0,4.906066895,388.379356,19.70734269,4.543931674,21.63494634,0.114598465,246.2262873,0.301289813,6.312330623,0.933643216,
0,5.997360229,339.2572114,18.41893622,3.539357675,13.04038454,0.22892923,28.1701838,0.436967674,1.856535058,0.987625302,
0,9.77180481,442.3455979,21.03201364,2.647486779,7.458067228,0.130153092,31.18699376,0.322180112,2.18052561,0.98322879,
0,13.04284668,572.7556962,23.93231489,2.277437522,5.496674338,0.085774923,40.4429158,0.257681182,2.455393804,0.978526273,
1,16.69186401,801.1602178,28.30477376,2.299701122,5.78929002,0.03141376,50.02305054,0.152104423,2.824872098,0.973659668,
1,14.02255249,734.6054811,27.10360642,2.55882667,7.172607259,0.037095871,66.90324465,0.165939861,3.300778715,0.967995443,
1,2.243331909,229.2818277,15.14205494,7.215445325,53.89181,0.01853239,185.7529781,0.115992544,5.631347962,0.939847978,
0,0.345809937,17.90826717,4.23181606,13.80678062,205.8657457,0.238227193,198.0547667,0.446536648,5.070993915,0.853893124,
0,7.052841187,497.2142926,22.29830246,3.514926208,12.77051883,0.315911029,67.97187105,0.521342039,2.413558786,0.980076969,
0,15.95175171,838.3674298,28.95457528,2.232835329,5.386628636,0.115269627,93.33323413,0.301980872,4.006448413,0.967466956,
1,8.90852356,694.802089,26.35909879,3.984128102,18.10421359,0.001704233,199.0754274,0.034423196,7.415242072,0.932297787,
1,5.577102661,674.1929779,25.96522632,5.436972633,31.85839648,0.001446453,118.8743687,0.031713668,6.799873737,0.971622041,
0,4.072845459,273.511543,16.53818439,4.759975761,23.93275584,0.10813032,70.31164274,0.291947984,3.762360447,0.974461333,
0,6.740722656,416.8492626,20.4168867,3.536230022,13.14561526,0.21855058,76.27122255,0.426216949,3.071288102,0.97217124,
0,10.02793884,573.4825781,23.94749628,2.917013106,8.965342121,0.143128845,68.58892308,0.339071777,3.285907692,0.975274272,
0,12.98512268,680.9050414,26.09415723,2.485130835,6.621444755,0.115689201,75.9155241,0.302604064,3.751326847,0.970925476,
1,3.504455566,282.7480386,16.8151134,6.276086587,43.89036284,0.009292246,202.0702059,0.081389996,6.399133261,0.946284204,
0,6.789428711,462.9998539,21.5174314,3.564791468,13.20465758,0.315779223,52.56668774,0.521253998,2.25505689,0.983494285,
0,12.63792419,841.6805485,29.01173122,2.781470033,8.403070323,0.197558556,120.5557456,0.403588076,3.91997264,0.969051798,
1,15.57226563,1532.201021,39.14333942,3.302441057,11.70696072,0.00147628,174.4161183,0.032083585,7.593601296,0.965906033,
1,15.7585907,1793.226162,42.34650118,3.319104736,11.71737367,0.002112393,160.5218195,0.038464897,7.351454635,0.96316597,
1,7.515106201,1046.873722,32.35542802,4.796107352,23.95020649,0.00107733,88.74776919,0.027337978,5.975609756,0.970376422,
0,4.921813965,356.8698564,18.89099935,4.267253964,18.68569379,0.111069028,63.03450521,0.295886553,3.684244792,0.979570569,
0,6.567565918,458.898046,21.42190575,3.652270669,13.72650737,0.229074552,69.28973981,0.437168175,3.06293569,0.979359495,
1,2.1197052,311.2730132,17.64293097,8.826553035,80.66577743,0.002050598,133.9264069,0.037731625,7.978354978,0.936984934,
0,13.59944153,858.5328904,29.30073191,2.694148892,7.693282235,0.084451194,111.2785316,0.256179049,4.869747624,0.966830825,
0,8.519592285,591.1383725,24.31333734,3.381492778,11.97312591,0.086834846,159.8872356,0.259993907,5.820629618,0.950557022,
0,2.280593872,160.7740731,12.67967165,6.278964551,41.57489095,0.258726897,189.9776316,0.467424835,5.751315789,0.931194677,
0,4.024093628,262.7534456,16.20967136,4.713588788,23.43093976,0.090069711,56.44000683,0.265051664,3.461682881,0.977583341,
0,6.438247681,438.313207,20.935931,3.675266613,13.94450346,0.240668568,57.23588785,0.448945733,2.61046729,0.982063808,
